order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_state
ORD-0001975,CUST-000528,2025-09-09,Cancelled,In-Store,Hicksport,WA
ORD-0009067,CUST-002279,2026-07-30,Delivered,Web,Whitefort,GA
ORD-0004550,CUST-002364,2024-10-21,Processing,Web,Kimberlyland,OH
ORD-0003769,CUST-002347,13-Oct-2025,Delivered,Marketplace,Port Rachel,OH
ORD-0004928,CUST-002256,2025-02-27,Returned,Marketplace,Hernandezville,WA
ORD-0001728,CUST-000069,2025-03-18,Delivered,Web,Laurafurt,IL
ORD-0005384,CUST-002304,2026-01-23,Delivered,Web,Port Jeffrey,NY
ORD-0009228,CUST-000876,2025-05-15,Delivered,Web,New Dorothyburgh,NC
ORD-0003773,CUST-001147,2025-10-31,Returned,Mobile App,North Ericland,GA
ORD-0011045,CUST-001186,2026-03-31,Returned,Mobile App,,MI
ORD-0006060,CUST-000516,2025-03-04,Shipped,Web,Lake George,AZ
ORD-0000116,CUST-002711,2026-02-08,Delivered,Web,Lake Diana,FL
ORD-0005190,CUST-000695,2026-08-30,Shipped,Mobile App,Lake Jorge,AZ
ORD-0006921,CUST-001586,2026-07-22,Cancelled,Web,Howardberg,NY
ORD-0005718,CUST-000176,2026-02-26,Delivered,Mobile App,Brandyburgh,WA
ORD-0002918,CUST-000172,"April 13, 2026",Delivered,Web,West Josephmouth,NY
ORD-0004741,CUST-000895,12/01/2024,DELIVERED,Web,South Dustinmouth,AZ
ORD-0011052,CUST-002658,2025-03-10,Delivered,Web,Murillofurt,CA
ORD-0008521,CUST-001068,2025-01-16,Shipped,Web,North Williammouth,NY
ORD-0006786,CUST-002059,2025-09-05,Processing,Web,Kathleenburgh,WA
ORD-0002013,,2026-01-26,Delivered,Web,Kristinaburgh,TX
ORD-0008055,CUST-001624,2026-05-14,Delivered,Marketplace,West Davidside,TX
ORD-0007452,,2026-04-05,Delivered,Web,West Aaron,OH
ORD-0010009,CUST-000217,2026-01-27,processing,Web,Yvonneton,MI
ORD-0008671,CUST-002001,2026-05-23,Delivered,Marketplace,Martinview,CA
ORD-0010216,CUST-000340,2026-08-09,Cancelled,Mobile App,Trevinoburgh,FL
ORD-0004927,CUST-002624,2024-05-27,Processing,Mobile App,South Lindastad,CA
ORD-0006292,CUST-002474,05/28/2025,Delivered,Web,Lewisville,PA
ORD-0002602,,2026-09-01,Shipped,Web,Port Josephhaven,NC
ORD-0011188,CUST-000132,2025-10-27,Processing,Mobile App,New Jayfurt,GA
ORD-0010552,CUST-001204,2026-06-22,DELIVERED,Marketplace,Goodmouth,NY
ORD-0000007,,2025-10-05,Processing,Web,Sandraburgh,FL
ORD-0001034,CUST-002606,2025-02-13,Processing,Mobile App,Stewartton,AZ
ORD-0000729,CUST-000112,2026-07-11,Delivered,Marketplace,,IL
ORD-0009940,CUST-002405,2024-09-02,Processing,Web,Stanleyfort,AZ
ORD-0008951,CUST-000742,2025-05-31,Delivered,Web,Michaelchester,AZ
ORD-0001492,CUST-001227,2025-11-20,Placed,Web,Edwardville,NC
ORD-0001851,CUST-000754,2026-05-26,pLACED,Mobile App,West Benjaminside,MI
ORD-0008745,CUST-000060,2026-05-22,Shipped,Web,Perkinshaven,OH
ORD-0000061,CUST-001632,2024-02-04,Shipped,In-Store,Robertsview,WA
ORD-0002873,CUST-001329,2026-02-12,Shipped,Web,North Jessicafort,IL
ORD-0001896,CUST-000186,2026-01-07,Shipped,Web,Grimesmouth,MI
ORD-0005769,CUST-001428,2026-07-08,Cancelled,Marketplace,South Williemouth,WA
ORD-0005421,CUST-000369,2024-04-04,Returned,Web,North Mariahshire,FL
ORD-0007085,CUST-000849,2026-07-11,Processing,Web,New Wayne,NY
ORD-0011478,CUST-000645,2025-10-25,Delivered,Web,Wolfeshire,WA
ORD-0001772,,2026-06-28,Delivered,Mobile App,Monicahaven,GA
ORD-0010396,CUST-002734,2024-12-16,Shipped,Web,Waltersbury,TX
ORD-0011811,CUST-001344,2024-11-11,Processing,Marketplace,West Catherineville,FL
ORD-0004019,CUST-001715,2026-07-09,Placed,Web,North Heather,NY
ORD-0009584,CUST-000529,2026-07-06,Processing,Mobile App,Lake Evanside,PA
ORD-0011307,CUST-001719,2025-09-24,Delivered,Web,Stevenborough,PA
ORD-0011325,CUST-001860,2025-12-04,Placed,Web,North Angela,NC
ORD-0010339,CUST-001445,2026-07-09,Processing,Mobile App,Jeremiahmouth,FL
ORD-0003700,CUST-001715,2026-07-05,Delivered,Web,East Rosemouth,WA
ORD-0002102,CUST-002772,2025-10-31,Placed,Mobile App,South Courtneyland,NY
ORD-0001152,CUST-001575,2025-06-28,Shipped,Web,Tamaraburgh,TX
ORD-0006047,CUST-001872,2025-10-05,Shipped,Marketplace,Paulaside,MI
ORD-0006440,CUST-001219,2026-08-23,Returned,Mobile App,North Robertmouth,NY
ORD-0003122,CUST-002936,2026-01-09,Returned,Mobile App,New David,PA
ORD-0007685,CUST-000613,2026-04-30,Delivered,Web,Kimfort,TX
ORD-0001680,CUST-002101,2025-06-19,Returned,Marketplace,West Gregory,NY
ORD-0004084,CUST-000451,2024-09-05,Delivered,Web,West Raymondtown,AZ
ORD-0003639,CUST-000305,2026-03-18,Placed,Web,Alejandroshire,NY
ORD-0010773,CUST-001138,2025-08-06,Delivered,Web,,NY
ORD-0005739,CUST-001982,2026-05-14,Delivered,In-Store,West Sonya,NC
ORD-0008970,CUST-002162,2025-10-08,Shipped,Web,South Kevinmouth,TX
ORD-0002000,CUST-001414,2025-06-14,Placed,Mobile App,Port Ashleyborough,MI
ORD-0000030,CUST-002819,2025-05-24,Delivered,Web,Thompsonport,TX
ORD-0000780,CUST-000887,2024-11-29,Delivered,Web,,NY
ORD-0001699,CUST-000491,2026-04-29,Delivered,In-Store,East Daniellechester,OH
ORD-0000235,CUST-002390,2026-02-08,Delivered,In-Store,Coxburgh,AZ
ORD-0002939,CUST-000146,2026-08-16,Processing,Web,Kingfort,PA
ORD-0000423,CUST-000066,2025-12-16,Delivered,Mobile App,Victorton,WA
ORD-0005657,CUST-001345,2025-05-15,Delivered,Web,Riosshire,NY
ORD-0000447,CUST-002229,2026-05-25,Processing,Web,West Kurt,TX
ORD-0005092,CUST-000827,2026-05-07,Delivered,Mobile App,Bowmanport,TX
ORD-0010903,CUST-002645,2026-06-10,Shipped,Mobile App,,MI
ORD-0000259,CUST-000744,2026-02-26,Cancelled,Marketplace,South Kimberly,NC
ORD-0005192,CUST-001444,2024-11-23,Delivered,Web,Lake Cynthiaberg,CA
ORD-0003806,CUST-002336,2026-03-22,Placed,Mobile App,North Lancehaven,FL
ORD-0010076,CUST-002151,2026-08-13,Processing,In-Store,Sarahport,CA
ORD-0006733,CUST-000793,2026-01-17,Shipped,Mobile App,Kellyland,MI
ORD-0009716,CUST-001844,2026-08-22,Placed,Marketplace,Port Mary,NY
ORD-0002096,CUST-001823,2026-07-08,Shipped,Web,South Brandiborough,MI
ORD-0006029,CUST-000381,2025-07-11,Delivered,Mobile App,Torresville,IL
ORD-0000085,CUST-000804,2026-05-26,Delivered,In-Store,Craigberg,IL
ORD-0011882,CUST-001013,2026-04-24,Delivered,Mobile App,West Kristy,GA
ORD-0009242,CUST-001785,2025-12-07,Delivered,Web,South Audrey,WA
ORD-0003306,CUST-001568,2026-03-05,Shipped,Web,Shaneview,NC
ORD-0006245,CUST-000091,2025-10-28,Shipped,In-Store,Hernandeztown,IL
ORD-0008466,CUST-000607,2024-05-14,Shipped,Mobile App,Reedmouth,MI
ORD-0001849,CUST-002572,2025-08-16,Placed,Marketplace,Coleberg,MI
ORD-0004620,CUST-002323,2025-04-05,Delivered,Web,South Tiffanyfurt,FL
ORD-0009673,CUST-000769,2024-06-23,Delivered,Mobile App,South Luisshire,OH
ORD-0010521,CUST-000520,2026-09-02,Processing,Web,South Joan,OH
ORD-0005029,CUST-002360,2025-08-05,Shipped,Marketplace,East Yvonneville,WA
ORD-0008042,CUST-001095,"October 15, 2025",Processing,Marketplace,Murphyview,AZ
ORD-0009418,CUST-002076,2025-04-25,Shipped,In-Store,Danielport,NC
ORD-0000497,CUST-920221,2026-03-07,Delivered,Mobile App,Serranoport,CA
ORD-0008773,CUST-000527,2026-08-02,Delivered,Mobile App,North Christopher,GA
ORD-0001763,CUST-002540,2025-05-27,Shipped,Marketplace,North Justinton,NY
ORD-0002323,CUST-002718,2026-08-09,Delivered,Mobile App,Port Mary,PA
ORD-0009967,CUST-000151,2026-08-15,Shipped,Marketplace,New David,PA
ORD-0001363,CUST-001053,2026-08-20,Cancelled,Mobile App,West Teresa,AZ
ORD-0010632,CUST-000479,2025-08-02,Shipped,Web,Rhondafort,MI
ORD-0011776,CUST-000633,2026-08-15,Processing,Marketplace,Lake James,AZ
ORD-0007845,CUST-002763,2026-04-08,Processing,Web,Maddenton,TX
ORD-0007308,CUST-002575,2024-02-28,Cancelled,Web,Karenside,AZ
ORD-0003254,CUST-000046,2026-02-15,Cancelled,Mobile App,Beckside,NY
ORD-0000929,CUST-002965,2026-02-06,Returned,Marketplace,Douglasside,OH
ORD-0008810,CUST-002311,2026-08-26,Shipped,Web,Danielstad,MI
ORD-0009103,CUST-002252,2025-11-10,Shipped,Web,South Paigestad,IL
ORD-0007861,CUST-001206,"June 01, 2026",Shipped,Mobile App,South Kennethfurt,NY
ORD-0008690,CUST-001571,2025-01-14,Delivered,Mobile App,West Arianaton,NY
ORD-0010323,CUST-001079,2024-08-22,Shipped,Web,Delgadoborough,PA
ORD-0005141,CUST-001248,2026-04-08,Placed,Web,West Shannon,PA
ORD-0005964,CUST-001224,2024-12-08,Delivered,Web,Carterton,FL
ORD-0005112,CUST-002300,2026-04-21,dELIVERED,Mobile App,Kyleside,CA
ORD-0006048,CUST-002009,2026-07-31,Placed,Web,Nicoleborough,NY
ORD-0001392,CUST-000816,2026-01-23,Placed,Web,Port Douglas,AZ
ORD-0009816,CUST-001697,2025-11-25,Placed,Web,New Derricktown,IL
ORD-0004519,CUST-002572,2025-10-25,Cancelled,Marketplace,Cathyside,OH
ORD-0001221,CUST-902496,2025-04-24,Delivered,Web,West Kathryn,WA
ORD-0005756,CUST-000572,2026-07-08,Placed,In-Store,West Kevinside,PA
ORD-0009969,CUST-002540,2026-08-13,Processing,Web,Madisonfort,GA
ORD-0011741,CUST-002422,2025-10-06,Delivered,Mobile App,Port Richardside,GA
ORD-0005995,CUST-000738,2025-05-15,Processing,Marketplace,Meganbury,CA
ORD-0010702,CUST-001027,2025-05-11,Processing,Mobile App,West Tonyahaven,FL
ORD-0003124,CUST-001724,2026-08-09,Delivered,Mobile App,New Michelletown,CA
ORD-0011150,CUST-001927,2025-05-27,Shipped,Web,East Jean,GA
ORD-0001818,CUST-001951,2026-04-06,Placed,Mobile App,Welchburgh,NC
ORD-0009830,CUST-001274,2024-12-09,Cancelled,Web,Lake Josephstad,PA
ORD-0009106,CUST-000842,2024-11-06,Returned,Mobile App,North Benjamin,TX
ORD-0001566,CUST-002065,2024-10-09,Shipped,Web,New Mercedesmouth,TX
ORD-0000517,CUST-000010,2026-05-27,Delivered,Mobile App,Lake Paulton,NC
ORD-0007006,CUST-001807,2025-03-03,Cancelled,Web,Christinahaven,WA
ORD-0000968,CUST-002290,2025-06-03,Cancelled,Marketplace,Gainesbury,NC
ORD-0005094,CUST-001920,2025-12-12,Cancelled,Web,North Heather,IL
ORD-0008554,CUST-002189,2026-05-15,Cancelled,Mobile App,Mcintyrechester,MI
ORD-0007213,CUST-000123,2025-11-24,Placed,Web,Yorkton,GA
ORD-0008107,CUST-000359,2026-08-29,Delivered,Mobile App,Port Michaelview,PA
ORD-0009745,CUST-002092,2026-05-01,Delivered,In-Store,Port Katherine,OH
ORD-0000836,CUST-000962,2026-08-11,Delivered,In-Store,Natalieburgh,TX
ORD-0009939,CUST-002445,2023-11-07,Cancelled,Web,New Meganland,OH
ORD-0000374,CUST-002304,2026-04-13,Placed,Mobile App,East John,IL
ORD-0010943,CUST-002261,2025-06-17,Processing,Mobile App,West Shaunberg,AZ
ORD-0011895,CUST-002158,2024-05-22,Delivered,Marketplace,Ashleyfort,OH
ORD-0001784,CUST-002014,2026-03-25,Delivered,Web,West Bethany,WA
ORD-0005787,CUST-000753,2025-09-24,Processing,Mobile App,Robertsontown,AZ
ORD-0011458,CUST-002304,2026-05-26,Delivered,Marketplace,Gonzalesburgh,IL
ORD-0009306,CUST-001712,2026-08-17,Placed,Web,Tanyaport,AZ
ORD-0000534,CUST-000899,24-Jan-2024,Processing,Web,Carlsonberg,WA
ORD-0006113,CUST-002284,2026-04-28,Shipped,Mobile App,Shellyside,PA
ORD-0011535,CUST-001740,2025-03-20,Shipped,Mobile App,Lindseyland,CA
ORD-0011879,CUST-002547,2026-01-18,Delivered,Web,Amychester,OH
ORD-0003341,,2025-12-09,Shipped,Web,Lindsayshire,NC
ORD-0000983,CUST-002297,2024-11-23,Placed,Mobile App,,CA
ORD-0002852,CUST-000421,2026-06-19,Shipped,Web,New Cynthia,PA
ORD-0002984,CUST-001901,2026-08-06,Processing,Web,Lauriemouth,TX
ORD-0009800,CUST-001904,2026-08-18,Shipped,In-Store,South Regina,AZ
ORD-0000215,CUST-002147,2026-08-05,Delivered,Web,Christopherstad,CA
ORD-0009702,CUST-001207,2026-05-26,Placed,Web,Boothbury,OH
ORD-0011434,CUST-000113,2026-02-02,Shipped,Mobile App,Lake Cory,GA
ORD-0005637,CUST-002867,2024-12-20,Placed,Web,Mcfarlandhaven,GA
ORD-0001535,CUST-002482,2026-06-15,Delivered,Mobile App,Port Kevin,GA
ORD-0002778,CUST-000359,2026-07-23,Placed,In-Store,Lisafurt,AZ
ORD-0005835,CUST-946567,2026-06-16,Delivered,Marketplace,Port Heatherborough,NY
ORD-0009265,CUST-912461,2024-07-21,Shipped,Mobile App,,CA
ORD-0011688,CUST-002060,2025-02-21,Delivered,Marketplace,Jacobsmouth,NY
ORD-0009296,,2025-10-23,Delivered,Marketplace,Ricardoshire,GA
ORD-0005597,CUST-000485,2026-08-04,DELIVERED,Mobile App,West Jessica,OH
ORD-0008816,,2025-06-09,Shipped,Mobile App,,MI
ORD-0008420,CUST-000248,2026-07-05,Delivered,Mobile App,Davidmouth,GA
ORD-0001264,CUST-001200,2026-06-23,Delivered,Mobile App,Royland,MI
ORD-0001404,CUST-000227,2025-04-11,Processing,Web,Lake Lindsayville,NY
ORD-0007445,CUST-001803,2026-05-02,Processing,In-Store,Port Emily,IL
ORD-0003046,CUST-002871,2026-08-05,Placed,Marketplace,Lindseyhaven,FL
ORD-0002795,CUST-001372,2025-09-09,Placed,Marketplace,North Edwardside,GA
ORD-0002496,CUST-001127,2026-04-13,Processing,Mobile App,Cochranside,AZ
ORD-0009935,CUST-001803,2026-05-19,Placed,Web,Port Courtney,MI
ORD-0004970,CUST-000700,2026-07-10,Delivered,Marketplace,North Teresaland,CA
ORD-0001250,CUST-001837,2026-02-09,Shipped,Web,North Kellyland,NC
ORD-0003984,CUST-000286,2025-09-09,Shipped,Marketplace,Michaelberg,TX
ORD-0001273,CUST-002044,2025-01-31,Shipped,Web,Lake Natasha,PA
ORD-0005792,CUST-001076,04/13/2026,processing,Web,Lake Ianstad,IL
ORD-0010559,CUST-000797,31-Aug-2026,Placed,Mobile App,Port Ralphburgh,NC
ORD-0000578,CUST-002504,2026-05-26,Placed,In-Store,,FL
ORD-0005815,CUST-001312,2026-08-22,Delivered,Web,East Patricia,FL
ORD-0003325,CUST-001514,2025-11-09,Processing,Web,East Rebecca,WA
ORD-0005093,CUST-002457,10/11/2025,Shipped,Mobile App,Michaelberg,OH
ORD-0011884,CUST-000479,2026-04-18,Delivered,Web,Josephville,CA
ORD-0002307,CUST-002522,2025-02-28,Processing,Mobile App,Masonmouth,GA
ORD-0005057,CUST-002066,2025-12-04,Cancelled,Web,South Tracistad,OH
ORD-0001632,CUST-000784,2025-09-20,Shipped,Web,Aaronton,WA
ORD-0005103,CUST-000909,2026-06-19,Delivered,Mobile App,Castrochester,IL
ORD-0004769,CUST-001645,2026-03-29,Placed,Web,Lake Michaelchester,WA
ORD-0011599,CUST-000672,2026-09-03,Cancelled,Mobile App,Lake Jesse,OH
ORD-0010838,CUST-000051,2026-03-08,Processing,Marketplace,Stevenbury,GA
ORD-0006270,CUST-001795,2025-11-04,Delivered,Marketplace,Lake Tyrone,NY
ORD-0008065,CUST-001817,2026-02-28,Delivered,Mobile App,West Jesus,IL
ORD-0009521,CUST-002404,2025-08-07,Delivered,Web,Ericshire,IL
ORD-0003712,CUST-000764,2026-05-24,Processing,Mobile App,Linfort,AZ
ORD-0002666,CUST-002488,2026-08-02,Cancelled,Web,Reyesbury,NC
ORD-0010374,CUST-000122,2026-01-13,Delivered,Mobile App,Lake Normanview,NC
ORD-0009095,CUST-001659,2026-04-01,Returned,Web,Audreyside,PA
ORD-0003851,CUST-002513,2026-06-22,Delivered,In-Store,West Austin,WA
ORD-0002122,CUST-001494,2026-05-01,Delivered,Mobile App,Stephensland,WA
ORD-0000194,CUST-001580,2025-06-27,Delivered,Web,Daviesberg,GA
ORD-0010758,CUST-001694,2026-03-22,Delivered,Web,Lake Jennifermouth,NY
ORD-0005677,CUST-002591,2026-02-07,Delivered,Web,South Melissa,TX
ORD-0005983,CUST-001191,2026-08-28,Shipped,In-Store,New Lauraland,NY
ORD-0006217,CUST-002974,2024-10-23,Cancelled,Web,New Stephanieside,AZ
ORD-0003665,CUST-001530,2026-02-03,Shipped,Web,West Jeffreyland,NY
ORD-0005588,CUST-000721,2026-06-02,Delivered,Marketplace,Lake Suzanne,IL
ORD-0004117,CUST-002137,2026-08-24,Placed,Mobile App,Mcintoshbury,PA
ORD-0001149,CUST-001667,2025-07-12,shipped,Mobile App,South Justinshire,OH
ORD-0006804,CUST-002672,2025-11-07,Shipped,Web,Christinahaven,CA
ORD-0004790,CUST-002757,2025-08-06,Delivered,Marketplace,,GA
ORD-0005080,CUST-002593,2026-06-19,Placed,Mobile App,East Curtisside,TX
ORD-0003299,CUST-000400,2025-11-21,Delivered,Web,Walkerburgh,MI
ORD-0009118,CUST-001963,2025-05-29,Delivered,Web,Taylorport,OH
ORD-0007913,CUST-000531,2026-09-02,Processing,Mobile App,Delgadotown,FL
ORD-0001485,CUST-002848,2026-05-03,Delivered,Web,North Jason,PA
ORD-0008347,CUST-000620,2026-06-11,pLACED,Web,Caldwellville,CA
ORD-0011444,CUST-001317,2024-07-08,Delivered,Mobile App,Carterside,WA
ORD-0002156,CUST-001681,2026-08-01,Delivered,In-Store,Jamesstad,FL
ORD-0009260,CUST-002571,2026-07-12,Shipped,Mobile App,Michaelmouth,TX
ORD-0010590,CUST-002147,2026-06-30,Shipped,Mobile App,West Peggytown,GA
ORD-0001571,CUST-000976,2026-04-12,Cancelled,In-Store,Lake Jonathan,MI
ORD-0009146,CUST-000220,2026-07-29,Processing,Web,Kathyshire,NC
ORD-0010847,CUST-000951,2025-07-10,Delivered,Marketplace,Billfurt,PA
ORD-0010413,CUST-000189,2024-06-06,Returned,Mobile App,Port Ashley,CA
ORD-0006752,CUST-001501,2026-07-27,Delivered,Marketplace,Lake Paul,NY
ORD-0010994,CUST-002067,2026-08-20,Delivered,Web,Colinport,NC
ORD-0007373,CUST-002572,2025-11-03,Shipped,Marketplace,Whitneymouth,GA
ORD-0000879,CUST-000075,2025-06-30,Placed,Web,South Marychester,MI
ORD-0007760,CUST-001871,2024-08-27,DELIVERED,Mobile App,New Ashleyborough,CA
ORD-0005126,CUST-000646,2026-07-06,Shipped,Marketplace,Williamview,OH
ORD-0010971,CUST-000678,2026-01-24,Delivered,Mobile App,New Ian,GA
ORD-0006046,CUST-002386,2026-04-29,Placed,In-Store,Morganmouth,NC
ORD-0009679,CUST-000181,2026-07-18,Processing,Web,Kevinfort,WA
ORD-0002478,CUST-002433,2026-08-10,Delivered,Marketplace,,CA
ORD-0000136,CUST-000050,2026-09-01,Delivered,Web,Port Timothymouth,AZ
ORD-0000610,CUST-000090,03/18/2026,Placed,Web,Monicaborough,NC
ORD-0007491,CUST-000860,2026-08-29,Delivered,Marketplace,North Kimberly,PA
ORD-0003526,CUST-000265,2026-08-29,Delivered,Web,Stevenfort,FL
ORD-0005652,CUST-000975,2025-12-05,Shipped,Web,North Melanie,MI
ORD-0007810,CUST-002101,2024-07-19,Shipped,Mobile App,Stephenchester,OH
ORD-0003785,CUST-001520,2026-08-02,Delivered,Marketplace,,TX
ORD-0001296,CUST-002648,2026-04-23,Delivered,Mobile App,Martinborough,AZ
ORD-0010978,CUST-000104,2025-07-26,Delivered,Marketplace,South Michael,MI
ORD-0007635,CUST-002990,07/09/2026,Cancelled,Marketplace,West Linda,OH
ORD-0004384,CUST-000439,2026-06-28,Delivered,Mobile App,Jessicastad,CA
ORD-0002274,CUST-000776,2025-02-03,Delivered,Web,South Kenneth,NC
ORD-0002425,CUST-001550,2026-07-05,Placed,Mobile App,Stevenfurt,TX
ORD-0011343,CUST-002112,2026-07-26,Cancelled,Marketplace,West Rebecca,CA
ORD-0003751,CUST-000603,2026-08-29,Cancelled,Mobile App,North Coreyside,TX
ORD-0011316,CUST-001345,2026-03-10,Processing,Marketplace,Michellestad,OH
ORD-0008459,CUST-001514,2026-01-28,Delivered,Web,North Scotthaven,NY
ORD-0003534,CUST-000376,2025-12-09,Delivered,Marketplace,East Briannatown,NC
ORD-0001309,CUST-000475,2026-05-01,Shipped,Web,Marthaport,AZ
ORD-0004070,CUST-002486,2025-06-21,Delivered,Marketplace,Millerhaven,NY
ORD-0000604,CUST-001970,2024-09-12,Shipped,Mobile App,West Leemouth,CA
ORD-0008097,CUST-001107,2026-08-18,Cancelled,Mobile App,Wilsonmouth,GA
ORD-0008061,CUST-000980,2026-08-20,Cancelled,Web,Hernandezfort,TX
ORD-0003381,CUST-001057,2025-12-01,Shipped,Web,Dennisfort,PA
ORD-0003857,CUST-002439,2026-03-05,Cancelled,Mobile App,South Nicholaston,GA
ORD-0004259,CUST-001484,2026-03-01,Shipped,Mobile App,Port Lynn,TX
ORD-0005503,CUST-002137,2026-08-17,Processing,Marketplace,Jacquelinemouth,NY
ORD-0010225,CUST-000634,2026-05-18,Shipped,In-Store,Woodstown,OH
ORD-0000131,CUST-000116,"April 06, 2026",Cancelled,Marketplace,South Raymondshire,WA
ORD-0008543,CUST-000221,2025-07-26,Delivered,Mobile App,Jonesmouth,GA
ORD-0009879,CUST-000419,2025-10-13,Delivered,Web,Watersstad,AZ
ORD-0009452,CUST-002286,2026-06-30,Cancelled,Web,Duffychester,FL
ORD-0001661,CUST-000685,2026-08-21,Delivered,In-Store,Johnstonchester,FL
ORD-0008401,CUST-002222,2026-01-06,Delivered,In-Store,Katrinaville,FL
ORD-0002480,CUST-001784,2026-06-28,Shipped,Marketplace,South Jasmine,PA
ORD-0000448,CUST-001716,"November 07, 2025",Shipped,In-Store,Lawsonborough,CA
ORD-0005481,CUST-002802,2024-12-24,Returned,In-Store,Bridgesburgh,CA
ORD-0005682,CUST-001094,2026-02-10,Shipped,Mobile App,South Sheila,TX
ORD-0006593,CUST-001901,2026-07-31,Delivered,Mobile App,East Clarence,NC
ORD-0002455,CUST-002081,2026-05-18,Delivered,Mobile App,Alexanderbury,AZ
ORD-0011566,CUST-001621,2026-01-31,Placed,Mobile App,Bennettfort,MI
ORD-0007258,CUST-000231,2025-05-28,Delivered,Web,Johnsonberg,AZ
ORD-0005471,CUST-001274,2024-04-20,Processing,Marketplace,South Margaretview,AZ
ORD-0004615,CUST-002444,2026-08-20,Processing,Marketplace,Gonzalezside,MI
ORD-0001426,CUST-001143,2024-10-07,Processing,Marketplace,Alexville,CA
ORD-0001934,CUST-002015,2026-08-31,Shipped,Mobile App,Jenniferside,PA
ORD-0003614,CUST-001949,2025-09-08,Placed,In-Store,Josephton,PA
ORD-0005801,CUST-000043,2026-05-30,Placed,Mobile App,Marshallview,FL
ORD-0007531,CUST-000028,2025-08-30,Processing,Mobile App,New Trevor,WA
ORD-0009002,CUST-002690,20-Aug-2026,Processing,Web,Lindseyhaven,NC
ORD-0000071,CUST-980086,2024-12-05,Delivered,Web,Wellsberg,NC
ORD-0008575,CUST-001104,2026-07-25,Delivered,In-Store,Davischester,GA
ORD-0007162,CUST-002073,2025-09-21,Delivered,Web,New Kathrynbury,NY
ORD-0007646,CUST-002777,2026-07-19,Delivered,Mobile App,North Monica,WA
ORD-0005991,CUST-002164,2025-01-01,Shipped,Mobile App,South Jessicashire,TX
ORD-0004859,CUST-000151,2026-08-16,Placed,Web,Port Daniel,IL
ORD-0004590,CUST-002729,2024-09-07,Processing,Web,East Ricardohaven,IL
ORD-0001375,CUST-002675,2026-06-09,Cancelled,Web,Joshuaport,PA
ORD-0008113,CUST-000867,15-Mar-2026,Shipped,Web,Lake Erin,AZ
ORD-0002472,CUST-002936,2025-12-10,Delivered,Web,North Susan,FL
ORD-0001502,CUST-002888,2026-05-22,Placed,Mobile App,West Ryanville,PA
ORD-0006406,CUST-002476,2026-09-03,Shipped,Web,Valeriebury,MI
ORD-0000547,CUST-002815,2026-05-12,Delivered,Web,Rogerston,NY
ORD-0004389,CUST-001413,2026-08-13,Delivered,Web,Nicolehaven,FL
ORD-0008481,CUST-000517,"October 03, 2025",Cancelled,Marketplace,Williamsland,CA
ORD-0009257,CUST-000636,2026-07-23,Processing,In-Store,Petersonborough,NY
ORD-0006327,CUST-001085,2025-09-05,Delivered,Mobile App,Robertston,OH
ORD-0006265,CUST-002894,2026-04-26,Cancelled,Mobile App,New Robert,IL
ORD-0005128,CUST-001202,2026-01-18,Cancelled,Marketplace,Port Jesseview,MI
ORD-0005074,,2026-04-15,Delivered,Mobile App,Murphyport,TX
ORD-0011104,CUST-000473,2026-03-20,Delivered,Web,Butlertown,NC
ORD-0008460,CUST-002978,2026-09-04,Placed,Mobile App,Port Jennifer,CA
ORD-0005344,CUST-002184,2026-05-06,Processing,Mobile App,Arnoldmouth,NY
ORD-0003641,CUST-002145,03-Jul-2025,Shipped,Mobile App,South Matthewhaven,GA
ORD-0000583,CUST-002832,2026-04-03,Delivered,Mobile App,New Josefurt,CA
ORD-0006805,CUST-000116,2026-03-08,Processing,Marketplace,Nicolemouth,TX
ORD-0000377,CUST-001964,2025-07-26,Shipped,Web,Lake Meganton,NC
ORD-0003516,CUST-000172,2026-04-09,Cancelled,Mobile App,,OH
ORD-0009957,CUST-001924,2024-10-07,Delivered,Mobile App,North Elizabethmouth,MI
ORD-0007433,CUST-001523,2026-03-19,Shipped,Web,Susanville,TX
ORD-0007123,CUST-002680,2026-09-04,Cancelled,Web,Wallerberg,MI
ORD-0010634,CUST-001960,2025-05-25,Cancelled,In-Store,East Codyview,OH
ORD-0011957,CUST-000283,2026-01-24,Delivered,Marketplace,New Stephaniebury,CA
ORD-0005944,CUST-000580,2026-03-14,Delivered,Web,East Maryport,TX
ORD-0007554,CUST-000384,2026-09-03,Placed,Mobile App,Peterston,FL
ORD-0006938,CUST-002547,2026-04-10,Delivered,Web,West Shelby,OH
ORD-0005138,CUST-000546,2026-07-14,Shipped,Marketplace,Reedburgh,TX
ORD-0007922,CUST-002015,2026-07-04,Delivered,Mobile App,Troybury,OH
ORD-0000154,CUST-001312,16-Jul-2026,Shipped,In-Store,Tracyhaven,PA
ORD-0005746,CUST-001047,2025-07-31,Shipped,Web,Alexandraton,MI
ORD-0000995,CUST-002566,2026-02-19,Placed,Web,Charlesside,NY
ORD-0007899,CUST-000437,"July 19, 2026",Processing,Web,Lake Felicia,NC
ORD-0008230,CUST-000929,2026-07-28,Delivered,In-Store,East Robin,PA
ORD-0009631,CUST-002080,2025-08-21,Placed,Mobile App,South Raymondview,WA
ORD-0005017,CUST-002407,2026-05-01,Delivered,Mobile App,Jonesside,AZ
