order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-0017373,ORD-0009272,PROD-00068,2,25.84,0.05
OI-0018105,ORD-0009660,PROD-00021,4,30.84,0.05
OI-0016319,ORD-0008709,PROD-00298,2,509.36,0.0
OI-0007271,ORD-0003882,PROD-00202,2,600.93,0.0
OI-0015292,ORD-0008158,PROD-00024,1,615.17,0.05
OI-0014185,ORD-0007582,PROD-00253,1,298.02,0.0
OI-0015520,ORD-0008276,PROD-00023,2,390.46,0.1
OI-0016957,ORD-0009048,PROD-00125,1,348.06,0.0
OI-0009855,ORD-0005245,PROD-00225,2,17.54,0.1
OI-0010689,ORD-0005703,PROD-00096,1,715.78,0.0
OI-0001790,ORD-0000963,PROD-00276,1,215.23,0.0
OI-0003205,ORD-0001726,PROD-00221,1.86,449.45,0.1
OI-0006226,ORD-0003324,PROD-00157,3,739.55,0.0
OI-0005153,ORD-0002757,PROD-00261,5,112.53,0.0
OI-0020118,ORD-0010734,PROD-00175,5,114.64,0.0
OI-0001995,ORD-0001083,PROD-00181,1,282.71,0.1
OI-0018346,ORD-0009798,PROD-00062,5,92.54,0.0
OI-0002878,ORD-0001544,PROD-00243,2,523.79,0.0
OI-0009558,ORD-0005089,PROD-00061,2,100.71,0.0
OI-0008948,ORD-0004770,PROD-939998,1,401.88,0.0
OI-0011296,ORD-0006024,PROD-00294,2,455.88,0.0
OI-0003905,ORD-0002088,PROD-00106,4,456.38,0.0
OI-0006713,ORD-0003585,PROD-00260,2,705.44,0.0
OI-0021900,ORD-0011694,PROD-00194,1,755.94,0.0
OI-0006146,ORD-0003286,PROD-00216,2,19867.93,0.0
OI-0012022,ORD-0006431,PROD-00271,2,763.98,0.0
OI-0002074,ORD-0001126,PROD-00096,1,733.34,0.1
OI-0012272,ORD-0006564,PROD-00084,3,417.22,0.0
OI-0011525,ORD-0006150,PROD-00086,1,870.76,0.15
OI-0000134,ORD-0000075,PROD-00016,2,233.48,0.0
OI-0020742,ORD-0011079,PROD-00156,5,151.59,0.15
OI-0013197,ORD-0007058,PROD-00155,1,519.45,0.0
OI-0003349,ORD-0954384,PROD-00138,1,276.83,0.0
OI-0014990,ORD-0008010,PROD-00057,5,93.66,0.05
OI-0007436,ORD-0003975,PROD-00220,1,269.77,0.0
OI-0016568,ORD-0008841,PROD-00045,1,255.93,0.0
OI-0015829,ORD-0008444,PROD-00178,1,98.03,0.0
OI-0007689,ORD-0004110,PROD-00238,4,741.33,0.2
OI-0001025,ORD-0000556,PROD-00295,1,904.06,0.0
OI-0008965,ORD-0004780,PROD-00069,1,17.41,0.0
OI-0011597,ORD-0006192,PROD-00139,4,49.61,0.05
OI-0019743,ORD-0010533,PROD-00167,4,652.32,0.0
OI-0000010,ORD-0000006,PROD-00179,3,520.99,0.1
OI-0012598,ORD-0006737,PROD-00220,4,274.52,0.0
OI-0007651,ORD-0004088,PROD-00228,4,327.84,0.0
OI-0014003,ORD-0007493,PROD-00076,5,402.02,0.0
OI-0002981,ORD-0001602,PROD-00094,2,478.86,0.15
OI-0004853,ORD-0002596,PROD-00185,5,564.95,0.0
OI-0001203,ORD-0000650,PROD-00179,4,508.54,0.0
OI-0017993,ORD-0009606,PROD-00268,null,614.64,0.15
OI-0004688,ORD-0002512,PROD-00282,4,693.34,0.0
OI-0013073,ORD-0006990,PROD-00102,1,741.99,0.0
OI-0020635,ORD-0011020,PROD-00011,1,12.05,0.0
OI-0018774,ORD-0010023,PROD-00074,4,590.64,0.0
OI-0009304,ORD-0004957,PROD-00058,4,425.06,0.05
OI-0016224,ORD-0008658,PROD-00170,4,492.71,0.0
OI-0016257,ORD-0008675,PROD-00046,1,472.28,0.0
OI-0022126,ORD-0011810,PROD-00016,2,251.26,0.0
OI-0013296,ORD-0007110,PROD-00199,1,472.52,0.0
OI-0000926,ORD-0000499,PROD-00170,5,490.44,0.0
OI-0012489,ORD-0006683,PROD-00010,1,176.49,0.0
OI-0014739,ORD-0007871,PROD-00012,2,284.66,0.1
OI-0003061,ORD-0001650,PROD-00002,2,433.2,0.0
OI-0022331,ORD-0011916,PROD-00013,2,355.18,0.0
OI-0021948,ORD-0011721,PROD-00260,2,685.29,0.0
OI-0012530,ORD-0006703,PROD-00269,5,494.84,0.0
OI-0000016,ORD-0000008,PROD-00288,2,463.75,0.0
OI-0002177,ORD-0001178,PROD-00194,1,753.43,0.0
OI-0000714,ORD-0000390,PROD-00079,n/a,137.04,0.0
OI-0011905,ORD-0006363,PROD-00055,2,413.01,0.15
OI-0013931,ORD-0007455,PROD-00287,3,513.57,0.2
OI-0004179,ORD-0002237,PROD-00181,1,272.82,0.05
OI-0019265,ORD-0010289,PROD-00150,1,150.8,0.0
OI-0016265,ORD-0008679,PROD-00056,5,180.16,0.05
OI-0003309,ORD-0001783,PROD-00165,1,851.39,0.0
OI-0005876,ORD-0003141,PROD-00220,?,286.56,0.0
OI-0003575,ORD-0001924,PROD-00172,1,331.65,0.0
OI-0007488,ORD-0004000,PROD-00284,2,296.28,0.0
OI-0003159,ORD-0001703,PROD-00161,5abc,486.09,0.0
OI-0008206,ORD-0004382,PROD-00071,4,7063.75,0.0
OI-0003496,ORD-0001883,PROD-00252,1,419.08,0.15
OI-0015196,ORD-0008113,PROD-00264,2,255.08,0.0
OI-0017823,ORD-0009511,PROD-00204,1,83.29,0.0
OI-0000083,ORD-0000047,PROD-00211,2,838.34,0.0
OI-0022446,ORD-0011984,PROD-00119,-1.0,328.32,0.0
OI-0000028,ORD-0000014,PROD-00175,3,107.36,0.0
OI-0011874,ORD-0985690,PROD-00074,1,569.51,0.0
OI-0017458,ORD-0009311,PROD-00255,2,18.1,0.0
OI-0012038,ORD-0006440,PROD-00196,1,328.79,0.0
OI-0001525,ORD-0000821,PROD-00175,1,7273.78,0.15
OI-0022174,ORD-0011836,PROD-00150,1,153.67,0.0
OI-0002533,ORD-0001366,PROD-00167,1,676.84,0.0
OI-0001482,ORD-0000799,PROD-00230,-2.0,429.84,0.0
OI-0014716,ORD-0007856,PROD-00119,5,332.47,0.0
OI-0013259,ORD-0007089,PROD-00184,3,465.41,0.0
OI-0017181,ORD-0009171,PROD-00004,1,366.7,0.0
OI-0004369,ORD-0002337,PROD-00213,1,968.67,0.05
OI-0009537,ORD-0005079,PROD-00266,2,12.67,0.0
OI-0009334,ORD-0004974,PROD-00245,2,185.89,0.0
OI-0022104,ORD-0011800,PROD-00208,4,537.48,0.0
OI-0012121,ORD-0006481,PROD-00096,1,741.84,0.1
OI-0017366,ORD-0009268,PROD-00121,3,428.88,0.0
OI-0016456,ORD-0008780,PROD-00210,1,637.18abc,0.0
OI-0015463,ORD-0008244,PROD-00169,5,361.45,0.0
OI-0017302,ORD-0009234,PROD-00254,3,471.8,0.0
OI-0001351,ORD-0000734,PROD-00178,3,97.77,0.0
OI-0012028,ORD-0006435,PROD-00032,4,13534.08,0.05
OI-0003923,ORD-0002097,PROD-00060,n/a,614.94,0.0
OI-0021445,ORD-0011455,PROD-00043,1,701.84,0.1
OI-0015825,ORD-0008443,PROD-00044,3,306.28,0.0
OI-0013444,ORD-0007186,PROD-00093,1,689.71,0.0
OI-0001838,ORD-0000995,PROD-00068,2,25.2,0.0
OI-0011139,ORD-0005930,PROD-00014,2,126.44,0.0
OI-0012079,ORD-0006461,PROD-00033,1,83.3,0.1
OI-0000355,ORD-0000191,PROD-00057,2,89.55,0.0
OI-0002151,ORD-0001165,PROD-00292,2,350.59,0.0
OI-0002599,ORD-0001404,PROD-00027,2,1001.12,0.0
OI-0014254,ORD-0007617,PROD-00120,2,264.83,0.0
OI-0018338,ORD-0009794,PROD-00231,1,554.42,0.0
OI-0006704,ORD-0003580,PROD-00185,3,513.6,0.0
OI-0021384,ORD-0011424,PROD-00037,5,603.65,0.0
OI-0016892,ORD-0009016,PROD-00291,4,351.73,0.1
OI-0019516,ORD-0010412,PROD-00056,2,181.79,0.05
OI-0008921,ORD-0004758,PROD-00073,1,772.0,0.05
OI-0002841,ORD-0001524,PROD-00040,1,27.54,0.0
OI-0019549,ORD-0010430,PROD-00223,1,505.94,0.1
OI-0004154,ORD-0002221,PROD-00063,5,337.47,0.05
OI-0011909,ORD-0006365,PROD-00091,2,476.27,0.0
OI-0020782,ORD-0011100,PROD-00164,5,404.8,0.0
OI-0009222,ORD-0004917,PROD-00031,5,316.36,0.0
OI-0013396,ORD-0007163,PROD-00281,4,14.23,0.0
OI-0005023,ORD-0002683,PROD-911104,1,114.63,0.0
OI-0006525,ORD-0003490,PROD-00070,2,559.87,0.0
OI-0003285,ORD-0001767,PROD-00256,3,685.35,0.0
OI-0010996,ORD-0005858,PROD-00225,3,16.8,0.0
OI-0010357,ORD-0958415,PROD-00287,2,511.62,0.1
OI-0014413,ORD-0007698,PROD-977270,1,16.46abc,0.0
OI-0010221,ORD-0005444,PROD-00197,4,371.64,0.05
OI-0020916,ORD-0011178,PROD-00124,3,156.1,0.0
OI-0015303,ORD-0008163,PROD-00283,3,224.33,0.05
OI-0009607,ORD-0005114,PROD-00274,1,675.47,0.2
OI-0004053,ORD-0002166,PROD-00168,1,573.62,0.0
OI-0015258,ORD-0008142,PROD-00253,2,294.07,0.05
OI-0013532,ORD-0007239,PROD-00273,5,242.55,0.0
OI-0004837,ORD-0002588,PROD-00036,2,95.27,0.0
OI-0021839,ORD-0011663,PROD-00147,1,141.15,0.0
OI-0014221,ORD-0007599,PROD-950196,2,703.2,0.2
OI-0000409,ORD-0000224,PROD-00166,3.45,529.32,0.05
OI-0007473,ORD-0979859,PROD-00094,2,473.66,0.1
OI-0021794,ORD-0011633,PROD-00089,2,284.38,0.2
OI-0001076,ORD-0000585,PROD-963017,3,652.48,0.0
OI-0010786,ORD-0912543,PROD-00012,2,274.87,0.1
OI-0015745,ORD-0931633,PROD-00024,1,32414.61,0.0
OI-0002547,ORD-0001375,PROD-00235,5,325.27,0.0
OI-0011257,ORD-0006002,PROD-00255,1,18.8,0.05
OI-0002627,ORD-0001417,PROD-00117,1,552.34,0.2
OI-0021767,ORD-0011622,PROD-00040,1,25.79,0.1
OI-0022211,ORD-0011853,PROD-00205,5.95,115.42,0.0
OI-0021569,ORD-0011522,PROD-00190,1,636.36,0.0
OI-0003442,ORD-0001853,PROD-00248,1,35.88,0.0
OI-0000278,ORD-0000149,PROD-00166,5,492.94,0.0
OI-0014969,ORD-0008003,PROD-00166,5,500.39,0.0
OI-0014151,ORD-0007564,PROD-00076,2.36,372.45,0.0
OI-0006782,ORD-0003626,PROD-00165,1,897.08,0.0
OI-0020645,ORD-0011025,PROD-00102,2,719.09,0.0
OI-0006085,ORD-0003256,PROD-00136,2,239.72,0.0
OI-0012184,ORD-0006521,PROD-00152,2,100.38,0.0
OI-0010648,ORD-0005677,PROD-00051,3,412.41,0.0
OI-0000550,ORD-0000299,PROD-00051,4,390.37,0.0
OI-0018350,ORD-0009800,PROD-00023,1,409.56,0.1
OI-0013561,ORD-0007257,PROD-00293,5,23.17,0.0
OI-0017951,ORD-0009585,PROD-00190,1,615.05,0.0
OI-0005499,ORD-0002941,PROD-00251,4,762.9,0.15
OI-0001673,ORD-0000905,PROD-00074,2,562.12,0.0
OI-0020720,ORD-0011069,PROD-00128,5,514.66,0.15
OI-0019065,ORD-0010181,PROD-00211,4,883.78,0.2
OI-0000768,ORD-0000417,PROD-00003,5,$723.0,0.1
OI-0014618,ORD-0007800,PROD-00074,2,555.33,0.0
OI-0020318,ORD-0010846,PROD-00248,1,37.55,0.0
OI-0022023,ORD-0011761,PROD-00265,2,114.32,0.0
OI-0001081,ORD-0000586,PROD-00057,1,88.62,0.0
OI-0021001,ORD-0011225,PROD-00219,5,223.56,0.1
OI-0002128,ORD-0001154,PROD-00178,1,96.07,0.0
OI-0021986,ORD-0011739,PROD-00219,4,222.7,0.1
OI-0018190,ORD-0009707,PROD-00109,1,739.61,0.0
OI-0003931,ORD-0002100,PROD-00005,5,729.9,0.0
OI-0002134,ORD-0001156,PROD-00251,3,756.84,0.0
OI-0008463,ORD-0004519,PROD-00210,3,622.0,0.0
OI-0009621,ORD-0005119,PROD-00278,2,152.26,0.0
OI-0015955,ORD-0008511,PROD-00093,3,660.68,0.0
OI-0007916,ORD-0004237,PROD-00121,4,431.44,0.0
OI-0008822,ORD-0004706,PROD-00221,5,442.38,0.0
OI-0010650,ORD-0005679,PROD-00280,2,444.82,0.0
OI-0018280,ORD-0009760,PROD-00123,2,644.61,0.0
OI-0008788,ORD-0004685,PROD-00080,1,536.83,0.0
OI-0016074,ORD-0008572,PROD-00117,5,532.71,0.0
OI-0018172,ORD-0009696,PROD-00146,4,540.5,0.0
OI-0010750,ORD-0005731,PROD-00122,1,585.28,0.0
OI-0004005,ORD-0002137,PROD-00067,2,456.52,0.1
OI-0008178,ORD-0004369,PROD-00214,4,241.81,0.0
OI-0011076,ORD-0005899,PROD-00139,2,49.16abc,0.0
OI-0011616,ORD-0006200,PROD-00033,3abc,84.42,0.0
OI-0019497,ORD-0010404,PROD-00112,1,135.95,0.1
OI-0021452,ORD-0011459,PROD-00101,1,112.91,0.0
OI-0020385,ORD-0010879,PROD-00035,2,119.36,0.05
OI-0019262,ORD-0010287,PROD-00286,5,629.52,0.2
OI-0020460,ORD-0010914,PROD-00027,1,954.61,0.0
OI-0012487,ORD-0006682,PROD-00265,2,120.71,0.0
OI-0015529,ORD-0008282,PROD-00260,5,671.56,0.0
OI-0012481,ORD-0006679,PROD-00087,5,635.09,0.0
OI-0017488,ORD-0009328,PROD-00073,1,791.74,0.0
OI-0011100,ORD-0005909,PROD-00100,1,128.36,0.0
OI-0019691,ORD-0010506,PROD-00001,5,100.24,0.0
OI-0012914,ORD-0006906,PROD-00222,1,663.62,0.2
OI-0005175,ORD-0002768,PROD-00133,2,61.51,0.0
OI-0014197,ORD-0007587,PROD-00196,2,322.62,0.0
OI-0016903,ORD-0009020,PROD-00202,1,617.31,0.0
OI-0011823,ORD-0006315,PROD-00192,5,-602.46,0.0
OI-0017118,ORD-0009136,PROD-00034,3,181.87,0.0
OI-0001275,ORD-0000690,PROD-00175,1,112.59,0.0
OI-0011893,ORD-0006356,PROD-00263,4,282.11,0.0
OI-0017518,ORD-0009345,PROD-00042,2,508.81,0.0
OI-0000896,ORD-0000484,PROD-00020,4,193.73,0.0
OI-0014910,ORD-0007972,PROD-00188,1,356.45,0.0
OI-0004124,ORD-0002200,PROD-00018,4,133.74,0.0
OI-0006658,ORD-0003560,PROD-00157,2,789.3,0.0
OI-0020600,ORD-0011000,PROD-00120,1,263.22,0.0
OI-0008606,ORD-0004595,PROD-00270,3,586.54,0.0
OI-0009993,ORD-0005320,PROD-00267,1,686.49,0.1
OI-0018383,ORD-0009817,PROD-00230,5,447.6,0.1
OI-0010715,ORD-0005716,PROD-00206,1,706.25,0.05
OI-0016232,ORD-0008663,PROD-00260,5,726.55,0.0
OI-0008626,ORD-0004605,PROD-00080,2,544.26,0.0
OI-0018696,ORD-0009985,PROD-00272,1,678.05,0.05
OI-0006231,ORD-0003327,PROD-00021,1,31.78,0.0
OI-0001204,ORD-0000650,PROD-00169,3,354.56,0.0
OI-0016539,ORD-0008827,PROD-00133,5,60.85,0.2
OI-0004592,ORD-0002464,PROD-00083,2,?,0.0
OI-0010899,ORD-0005808,PROD-00121,4,421.37,0.0
OI-0017685,ORD-0009438,PROD-00191,1,584.44,0.0
OI-0022461,ORD-0011990,PROD-00235,1,306.09,0.0
OI-0015889,ORD-0008475,PROD-00121,3,434.81,0.1
OI-0012170,ORD-0006514,PROD-00249,4,483.0,0.0
OI-0017972,ORD-0009595,PROD-00290,3,566.83,0.0
OI-0014826,ORD-0007921,PROD-00116,1,12864.02,0.0
OI-0004241,ORD-0002264,PROD-00193,3abc,276.95,0.0
OI-0015737,ORD-0008393,PROD-00129,1,460.45,0.0
OI-0006240,ORD-0994191,PROD-00123,1,635.48,0.0
OI-0008683,ORD-0004638,PROD-00055,1,432.61,0.15
OI-0007976,ORD-0004265,PROD-00124,5,160.89,0.05
OI-0009502,ORD-0005062,PROD-00002,1,418.21abc,0.0
OI-0022264,ORD-0011876,PROD-00069,2,18.13,0.0
OI-0007679,ORD-0004105,PROD-00245,2,191.01,0.0
OI-0008653,ORD-0004620,PROD-00241,1,148.93,0.0
OI-0022151,ORD-0011823,PROD-00021,4,31.47,0.0
OI-0002393,ORD-0001291,PROD-00140,1,138.04,0.0
OI-0013240,ORD-0007079,PROD-00220,1,278.25,0.0
OI-0002803,ORD-0001505,PROD-00124,2,156.49,0.0
OI-0011673,ORD-0006228,PROD-00128,1,496.28,0.05
OI-0006552,ORD-0003507,PROD-00170,1,461.86,0.05
OI-0002078,ORD-0001130,PROD-00124,2,153.72,0.0
OI-0001824,ORD-0000988,PROD-00283,5,225.94,0.0
OI-0007020,ORD-0003749,PROD-00201,2,506.33,0.0
OI-0017970,ORD-0009594,PROD-00239,1,537.53,0.1
OI-0006461,ORD-0003449,PROD-00044,3,324.62,0.0
OI-0006426,ORD-0003430,PROD-00235,3,301.15,0.0
OI-0005041,ORD-0002694,PROD-00242,5,450.23,0.05
OI-0021969,ORD-0011733,PROD-00007,1,498.46,0.0
OI-0016119,ORD-0008597,PROD-00300,3,785.56,0.0
OI-0019199,ORD-0010255,PROD-00214,1,237.54,0.1
OI-0005740,ORD-0003066,PROD-00093,2,646.95,0.0
OI-0020266,ORD-0010823,PROD-00281,4,13.32,0.0
OI-0005162,ORD-0002764,PROD-00276,1,199.7,0.0
OI-0021783,ORD-0011628,PROD-00233,1,590.55,0.0
OI-0003444,ORD-0001855,PROD-00143,1,$774.91,0.1
OI-0017418,ORD-0009293,PROD-00060,3,615.62,0.0
OI-0018454,ORD-0009858,PROD-00131,2,256.74,0.0
OI-0004307,ORD-0002302,PROD-00088,1,589.96,0.0
OI-0009941,ORD-0005289,PROD-00147,1,141.0,0.0
OI-0000381,ORD-0000207,PROD-00188,1,357.91,0.0
OI-0017355,ORD-0967623,PROD-00224,1,-130.91,0.0
OI-0013157,ORD-0007037,PROD-00087,5,638.69,0.0
OI-0008054,ORD-0004307,PROD-00257,4,431.46,0.0
OI-0005791,ORD-0003093,PROD-00126,5,256.09,0.0
OI-0006566,ORD-0003514,PROD-00123,4,621.31,0.0
OI-0016965,ORD-0009053,PROD-00120,4,24841.48,0.0
OI-0004380,ORD-0002343,PROD-00068,4,25.4,0.0
OI-0006188,ORD-0003306,PROD-00232,5,114.32,0.2
OI-0017763,ORD-0009478,PROD-00205,2,110.51,0.0
OI-0019575,ORD-0010447,PROD-00053,3,474.73,0.15
OI-0000744,ORD-0000405,PROD-00115,4,47640.1,0.1
OI-0004616,ORD-0002477,PROD-00029,1,711.67,0.0
OI-0002323,ORD-0001252,PROD-00170,1,477.62,0.0
OI-0012535,ORD-0006705,PROD-00162,5,60.99,0.1
OI-0013069,ORD-0006988,PROD-00196,5,332.64,0.0
OI-0016530,ORD-0008823,PROD-952633,2,78.38,0.0
OI-0006077,ORD-0003252,PROD-00040,3,25.33,0.0
OI-0005385,ORD-0002877,PROD-00106,2,439.03,0.0
OI-0015842,ORD-0008453,PROD-00168,1,605.98,0.15
OI-0009699,ORD-0005165,PROD-00248,2,38.65,0.1
OI-0003987,ORD-0002128,PROD-00263,4,301.73,0.0
OI-0014400,ORD-0007692,PROD-00138,3,263.98,0.0
OI-0000621,ORD-0000336,PROD-00224,1,125.58,0.0
OI-0019247,ORD-0010279,PROD-00231,2,547.93,0.0
OI-0011609,ORD-0006196,PROD-00285,4,$200.07,0.0
OI-0014353,ORD-0007661,PROD-00106,1,430.23,0.0
OI-0017760,ORD-0009478,PROD-00051,-1.0,22621.59,0.05
OI-0014721,ORD-0007861,PROD-00021,3,31.07,0.0
OI-0016178,ORD-0008629,PROD-00225,1,16.52,0.0
OI-0021345,ORD-0011401,PROD-00127,2,47.22,0.2
OI-0007556,ORD-0004038,PROD-00189,1,691.96,0.0
OI-0012094,ORD-0006467,PROD-00133,2,61.63,0.2
OI-0000713,ORD-0000390,PROD-00249,4,476.86,0.05
OI-0006117,ORD-0003274,PROD-00025,2,466.63,0.0
OI-0001793,ORD-0000966,PROD-00067,1,455.76,0.15
OI-0014283,ORD-0007630,PROD-00037,1abc,609.91,0.05
OI-0021183,ORD-0011322,PROD-00001,2,98.07,0.0
OI-0016141,ORD-0008612,PROD-00297,3,251.78,0.0
OI-0002840,ORD-0001524,PROD-00265,5,121.06,0.0
OI-0016325,ORD-0008712,PROD-00047,4,638.02,0.0
OI-0012629,ORD-0006754,PROD-00201,2,484.35,0.05
OI-0014959,ORD-0007997,PROD-00002,1,435.67,0.0
OI-0013530,ORD-0007238,PROD-00200,2,155.21,0.0
OI-0002261,ORD-0001224,PROD-00077,1,85.56,0.0
OI-0009956,ORD-0005297,PROD-00292,1,366.25,0.0
OI-0003643,ORD-0001957,PROD-00233,4,58464.54,0.0
OI-0017347,ORD-0009259,PROD-00102,2,730.36,0.0
OI-0016242,ORD-0008667,PROD-00268,1,619.73,0.1
OI-0014783,ORD-0007894,PROD-00111,4,820.24,0.0
OI-0022169,ORD-0011834,PROD-00053,2,433.93,0.0
OI-0006607,ORD-0003535,PROD-00204,-5.0,81.91,0.1
OI-0012928,ORD-0006916,PROD-00182,4,$217.65,0.05
OI-0017170,ORD-0009165,PROD-00285,3,204.46,0.0
OI-0002758,ORD-0001482,PROD-00189,2,664.71,0.0
OI-0008748,ORD-0004668,PROD-00125,2,337.86abc,0.0
OI-0008479,ORD-0004527,PROD-00050,2,110.22,0.15
OI-0001268,ORD-0000686,PROD-00023,2,408.71,0.1
OI-0007832,ORD-0004187,PROD-00127,2,48.02,0.05
OI-0017138,ORD-0009146,PROD-00084,5,413.5,0.2
OI-0006334,ORD-0003383,PROD-00083,5,178.56,0.0
OI-0022056,ORD-0011781,PROD-00036,1,94.16,0.0
OI-0011013,ORD-0005864,PROD-00177,2,312.03,0.0
OI-0013190,ORD-0007055,PROD-00118,1,625.37abc,0.0
OI-0002754,ORD-0001480,PROD-00169,4,371.96,0.05
OI-0020186,ORD-0010774,PROD-00175,2,115.36,0.0
OI-0001562,ORD-0000845,PROD-00286,1,$644.51,0.0
OI-0021702,ORD-0011590,PROD-00244,2,728.23abc,0.0
OI-0000691,ORD-0000376,PROD-00291,1,361.16,0.0
OI-0006677,ORD-0003568,PROD-00222,2,706.46,0.0
OI-0019883,ORD-0010613,PROD-00271,2,730.41,0.0
OI-0006478,ORD-0003458,PROD-997830,1,109.19,0.05
OI-0009618,ORD-0005118,PROD-00137,1,434.55,0.0
OI-0016037,ORD-0008553,PROD-00232,4,111.08,0.0
OI-0021976,ORD-0011736,PROD-00025,3,462.49,0.0
OI-0007886,ORD-0004219,PROD-00233,1,605.02,0.1
OI-0005479,ORD-0002929,PROD-00022,1,$604.65,0.15
OI-0018250,ORD-0009740,PROD-00291,3,351.27,0.0
OI-0000990,ORD-0000533,PROD-00165,-3.0,840.09,0.0
OI-0020587,ORD-0010992,PROD-00034,1,186.92,0.0
OI-0015268,ORD-0008146,PROD-00109,4,752.54,0.0
OI-0018944,ORD-0010112,PROD-00209,3,673.97,0.05
OI-0011908,ORD-0006365,PROD-00203,4,456.5,0.1
OI-0019507,ORD-0010409,PROD-00197,2,367.51,0.1
OI-0005093,ORD-0002722,PROD-00134,2,43.75,0.0
OI-0009615,ORD-0005118,PROD-00092,1,260.08,0.0
OI-0020992,ORD-0011221,PROD-00045,5,250.75,0.0
OI-0005857,ORD-0003130,PROD-00074,2,572.88,0.15
OI-0014049,ORD-0007513,PROD-00208,2,566.04,0.0
OI-0004344,ORD-0002323,PROD-00296,1,389.09,0.05
OI-0004478,ORD-0002399,PROD-00233,5,646.91,0.0
OI-0003270,ORD-0001758,PROD-00073,4,762.73,0.0
OI-0018705,ORD-0009989,PROD-00069,2,18.11,0.05
OI-0022043,ORD-0011773,PROD-00121,1,447.09,0.05
OI-0000747,ORD-0000407,PROD-00029,4,678.82,0.0
OI-0001577,ORD-0000852,PROD-00243,2,530.41,0.05
OI-0020551,ORD-0010970,PROD-00061,1,102.84,0.0
OI-0007165,ORD-0003823,PROD-00198,1,570.65,0.0
OI-0002404,ORD-0001297,PROD-00237,5,640.22,0.0
OI-0003088,ORD-0001664,PROD-00271,2,771.9,0.0
OI-0015382,ORD-0008203,PROD-00286,1,618.17,0.0
OI-0018362,ORD-0009807,PROD-00111,1,854.79,0.1
OI-0017147,ORD-0009151,PROD-00033,1,77.42,0.0
OI-0003348,ORD-0001806,PROD-00241,1,148.46,0.0
OI-0000008,ORD-0000004,PROD-00214,0.94,229.93,0.0
OI-0020591,ORD-0010994,PROD-00185,3,536.32,0.1
OI-0013912,ORD-0007443,PROD-00240,3,394.59,0.0
OI-0004036,ORD-0002156,PROD-945257,1,17.28,0.0
OI-0016378,ORD-0008745,PROD-989541,2,518.96,0.0
OI-0005632,ORD-0003010,PROD-00217,5,282.34,0.05
OI-0008572,ORD-0004577,PROD-00183,5,$528.47,0.0
OI-0018285,ORD-0009761,PROD-00101,2,111.19,0.0
OI-0015008,ORD-0008019,PROD-00149,3,770.12,0.0
OI-0013702,ORD-0007327,PROD-00021,1,32.78,0.1
OI-0007460,ORD-0003987,PROD-00238,3,705.57,0.0
OI-0015744,ORD-0008397,PROD-00299,3,460.08,0.15
OI-0017997,ORD-0009607,PROD-00050,1,116.73,0.05
OI-0012822,ORD-0006854,PROD-00052,5,472.52,0.0
OI-0020843,ORD-0011137,PROD-00097,1,594.28,0.0
OI-0010064,ORD-0005358,PROD-00107,4,17.92,0.0
OI-0015761,ORD-0008407,PROD-00043,5,681.16,0.0
OI-0018129,ORD-0009671,PROD-00038,2,644.7,0.0
OI-0020261,ORD-0010820,PROD-00272,3,636.58,0.0
OI-0005313,ORD-0002843,PROD-00061,1,96.1,0.0
OI-0018872,ORD-0010075,PROD-00024,3,-585.94,0.0
OI-0020327,ORD-0010849,PROD-00095,2,563.03,0.0
OI-0018224,ORD-0009726,PROD-00033,1,83.74,0.0
OI-0015705,ORD-0008377,PROD-00078,2,438.91,0.0
OI-0001238,ORD-0000672,PROD-00208,1.04,562.39,0.0
OI-0009632,ORD-0005125,PROD-00236,1,400.37,0.0
OI-0004401,ORD-0002355,PROD-00197,3,391.7,0.0
OI-0016828,ORD-0008981,PROD-00045,1,248.8,0.0
OI-0009382,ORD-0004998,PROD-00280,2,428.49,0.0
OI-0008490,ORD-0004535,PROD-00139,2,52.32,0.0
OI-0005537,ORD-0002963,PROD-00144,1,426.21,0.0
OI-0004506,ORD-0002413,PROD-00088,2,611.98,0.0
OI-0000531,ORD-0000287,PROD-00007,2,525.05,0.0
OI-0004097,ORD-0002186,PROD-00292,3,371.82,0.05
OI-0017533,ORD-0009355,PROD-00016,5,235.91,0.1
OI-0019442,ORD-0010377,PROD-00276,5,217.36,0.0
OI-0003748,ORD-0002014,PROD-00074,2,551.89,0.0
OI-0003437,ORD-0001851,PROD-00165,$3,824.09,0.0
OI-0001865,ORD-0001012,PROD-00143,3,802.87,0.05
OI-0001191,ORD-0000643,PROD-00026,1,15378.77,0.0
OI-0013268,ORD-0007093,PROD-00254,3,477.79,0.0
OI-0000536,ORD-0000290,PROD-00189,3.41,635.5,0.0
OI-0012618,ORD-0006748,PROD-00165,4,831.8,0.0
OI-0010991,ORD-0005855,PROD-00077,-3.0,79.7,0.0
OI-0016335,ORD-0008719,PROD-00087,2,603.29,0.0
OI-0021244,ORD-0011353,PROD-00276,4,198.89,0.1
OI-0014544,ORD-0007763,PROD-00236,3,400.97,0.1
OI-0009456,ORD-0005037,PROD-00218,1,471.67,0.2
OI-0018509,ORD-0009888,PROD-00166,3,533.62,0.0
OI-0017875,ORD-0958180,PROD-00026,4,184.36,0.0
OI-0015601,ORD-0008319,PROD-00112,1,130.09,0.1
